play_id,play_title,section,act,scene,scene_index_in_play,unit_index_in_play,type,speaker_original,speaker_normalized,original_text,vader_score,dl_score,dl2_score
julius-caesar,Julius Caesar,main,2,1,4,207,speech,DECIUS,DECIUS,Here lies the east. Doth not the day break here?,0.0,0.98432,-0.01533
julius-caesar,Julius Caesar,main,2,1,4,208,speech,CASCA,CASCA,No.,0.0,-0.99664,-0.42519
julius-caesar,Julius Caesar,main,2,1,4,209,speech,CINNA,CINNA,"O, pardon, sir, it doth, and yon gray lines
That fret the clouds are messengers of day.",0.4939,0.98378,0.49957
julius-caesar,Julius Caesar,main,2,1,4,210,speech,CASCA,CASCA,"You shall confess that you are both deceived.
[points his sword]
Here, as I point my sword, the sun arises,
Which is a great way growing on the south,
Weighing the youthful season of the year.
Some two months hence up higher toward the north
He first presents his fire, and the high east
Stands, as the Capitol, directly here.",0.296,-0.98977,0.19499
julius-caesar,Julius Caesar,main,2,1,4,211,stage_direction,,,"[comes forward with CASSIUS]
Give me your hands all over, one by one.
[shakes their hands]",0.0,0.99314,0.40855
julius-caesar,Julius Caesar,main,2,1,4,212,speech,CASSIUS,CASSIUS,And let us swear our resolution.,0.34,0.99217,-0.06258
julius-caesar,Julius Caesar,main,2,1,4,213,speech,BRUTUS,BRUTUS,"No, not an oath. If not the face of men,
The sufferance of our souls, the time’s abuse—
If these be motives weak, break off betimes,
And every man hence to his idle bed.
So let high-sighted tyranny range on
Till each man drop by lottery. But if these—
As I am sure they do—bear fire enough
To kindle cowards and to steel with valor
The melting spirits of women, then, countrymen,
W hat need we any spur but our own cause
To prick us to redress? What other bond
Than secret Romans that have spoke the word
And will not palter? And what other oath
Than honesty to honesty engaged,
That this shall be, or we will fall for it?
Swear priests and cowards and men cautelous,
Old feeble carrions and such suffering souls
That welcome wrongs. Unto bad causes swear
Such creatures as men doubt. But do not stain
The even virtue of our enterprise,
Nor th' insuppressive mettle of our spirits,
To think that or our cause or our performance
Did need an oath, when every drop of blood
That every Roman bears—and nobly bears—
Is guilty of a several bastardy
If he do break the smallest particle
Of any promise that hath passed from him.",0.8485,0.98829,-0.50899
julius-caesar,Julius Caesar,main,2,1,4,214,speech,CASSIUS,CASSIUS,"But what of Cicero? Shall we sound him?
I think he will stand very strong with us.",0.7622,0.99689,0.08813
julius-caesar,Julius Caesar,main,2,1,4,215,speech,CASCA,CASCA,Let us not leave him out.,0.0382,0.99629,-0.28359
julius-caesar,Julius Caesar,main,2,1,4,216,speech,CINNA,CINNA,"No, by no means.",-0.296,-0.99261,-0.54111
julius-caesar,Julius Caesar,main,2,1,4,217,speech,METELLUS,METELLUS,"O, let us have him, for his silver hairs
Will purchase us a good opinion
And buy men’s voices to commend our deeds.
It shall be said his judgment ruled our hands.
Our youths and wildness shall no whit appear,
But all be buried in his gravity.",0.926,0.99578,0.5042
julius-caesar,Julius Caesar,main,2,1,4,218,speech,BRUTUS,BRUTUS,"O, name him not. Let us not break with him,
For he will never follow anything
That other men begin.",0.0,-0.99899,-0.58432
julius-caesar,Julius Caesar,main,2,1,4,219,speech,CASSIUS,CASSIUS,Then leave him out.,-0.0516,-0.99884,-0.1275
julius-caesar,Julius Caesar,main,2,1,4,220,speech,CASCA,CASCA,Indeed he is not fit.,-0.5448,-0.999,-0.50219
julius-caesar,Julius Caesar,main,2,1,4,221,speech,DECIUS,DECIUS,Shall no man else be touched but only Caesar?,0.0,-0.99599,-0.02192
julius-caesar,Julius Caesar,main,2,1,4,222,speech,CASSIUS,CASSIUS,"Decius, well urged. I think it is not meet
Mark Antony, so well beloved of Caesar,
Should outlive Caesar. We shall find of him
A shrewd contriver. And, you know, his means,
If he improve them, may well stretch so far
As to annoy us all; which to prevent,
Let Antony and Caesar fall together.",0.624,-0.96422,-0.74607
julius-caesar,Julius Caesar,main,2,1,4,223,speech,BRUTUS,BRUTUS,"Our course will seem too bloody, Caius Cassius,
To cut the head off and then hack the limbs,
Like wrath in death and envy afterwards,
For Antony is but a limb of Caesar.
Let us be sacrificers but not butchers, Caius.
We all stand up against the spirit of Caesar,
And in the spirit of men there is no blood.
Oh, that we then could come by Caesar’s spirit
And not dismember Caesar! But, alas,
Caesar must bleed for it. And, gentle friends,
Let’s kill him boldly but not wrathfully.
Let’s carve him as a dish fit for the gods,
Not hew him as a carcass fit for hounds.
And let our hearts, as subtle masters do,
Stir up their servants to an act of rage
And after seem to chide 'em. This shall make
Our purpose necessary and not envious,
Which so appearing to the common eyes,
We shall be called purgers, not murderers.
And for Mark Antony, think not of him,
For he can do no more than Caesar’s arm
When Caesar’s head is off.",0.0943,0.97375,-0.53619
julius-caesar,Julius Caesar,main,2,1,4,224,speech,CASSIUS,CASSIUS,"Yet I fear him.
For in the engrafted love he bears to Caesar—",0.3612,0.98456,0.29024
julius-caesar,Julius Caesar,main,2,1,4,225,speech,BRUTUS,BRUTUS,"Alas, good Cassius, do not think of him.
If he love Caesar, all that he can do
Is to himself: take thought and die for Caesar.
And that were much he should, for he is given
To sports, to wildness and much company.",0.8126,0.94976,-0.69878
julius-caesar,Julius Caesar,main,2,1,4,226,speech,TREBONIUS,TREBONIUS,"There is no fear in him. Let him not die,
For he will live and laugh at this hereafter.",0.8546,0.98839,-0.61348
julius-caesar,Julius Caesar,main,2,1,4,227,stage_direction,,,A clock strikes.,-0.3612,-0.98026,-0.00068
julius-caesar,Julius Caesar,main,2,1,4,228,speech,BRUTUS,BRUTUS,Peace! Count the clock.,0.0,0.9885,0.32628
julius-caesar,Julius Caesar,main,2,1,4,229,speech,CASSIUS,CASSIUS,The clock hath stricken three.,-0.25,0.97493,0.0019
julius-caesar,Julius Caesar,main,2,1,4,230,speech,TREBONIUS,TREBONIUS,'Tis time to part.,0.0,-0.96965,-0.08238
julius-caesar,Julius Caesar,main,2,1,4,231,speech,CASSIUS,CASSIUS,"But it is doubtful yet
Whether Caesar will come forth today or no.
For he is superstitious grown of late,
Quite from the main opinion he held once
Of fantasy, of dreams and ceremonies.
It may be, these apparent prodigies,
The unaccustomed terror of this night,
And the persuasion of his augurers
May hold him from the Capitol today.",-0.8632,-0.97999,-0.43158
julius-caesar,Julius Caesar,main,2,1,4,232,speech,DECIUS,DECIUS,"Never fear that. If he be so resolved,
I can o'ersway him. For he loves to hear
That unicorns may be betrayed with trees,
And bears with glasses, elephants with holes,
Lions with toils, and men with flatterers.
But when I tell him he hates flatterers,
He says he does, being then most flatterèd.
Let me work.
For I can give his humor the true bent,
And I will bring him to the Capitol.",-0.2263,0.99579,-0.4928
julius-caesar,Julius Caesar,main,2,1,4,233,speech,CASSIUS,CASSIUS,"Nay, we will all of us be there to fetch him.",0.0,0.96447,-0.47046
julius-caesar,Julius Caesar,main,2,1,4,234,speech,BRUTUS,BRUTUS,By the eighth hour. Is that the uttermost?,0.0,0.9894,-0.00074
julius-caesar,Julius Caesar,main,2,1,4,235,speech,CINNA,CINNA,"Be that the uttermost, and fail not then.",0.4497,0.60775,-0.28911
julius-caesar,Julius Caesar,main,2,1,4,236,speech,METELLUS,METELLUS,"Caius Ligarius doth bear Caesar hard ,
Who rated him for speaking well of Pompey.
I wonder none of you have thought of him.",0.7351,-0.99626,-0.49726
julius-caesar,Julius Caesar,main,2,1,4,237,speech,BRUTUS,BRUTUS,"Now, good Metellus, go along by him.
He loves me well, and I have given him reasons.
Send him but hither and I’ll fashion him.",0.8225,0.99617,0.5109
julius-caesar,Julius Caesar,main,2,1,4,238,speech,CASSIUS,CASSIUS,"The morning comes upon ’s. We’ll leave you, Brutus.
—And, friends, disperse yourselves. But all remember
What you have said, and show yourselves true Romans.",0.6858,0.99357,0.16256
julius-caesar,Julius Caesar,main,2,1,4,239,speech,BRUTUS,BRUTUS,"Good gentlemen, look fresh and merrily.
Let not our looks put on our purposes,
But bear it as our Roman actors do,
With untired spirits and formal constancy.
And so good morrow to you every one.",0.8331,0.99775,0.45526
julius-caesar,Julius Caesar,main,2,1,4,240,stage_direction,,,Everyone exits except BRUTUS.,0.0,-0.99648,-0.10077
julius-caesar,Julius Caesar,main,2,1,4,241,speech,BRUTUS,BRUTUS,"Boy! Lucius!—Fast asleep? It is no matter.
Enjoy the honey-heavy dew of slumber.
Thou hast no figures nor no fantasies,
Which busy care draws in the brains of men.
Therefore thou sleep’st so sound.",-0.1989,0.99765,0.66127
julius-caesar,Julius Caesar,main,2,1,4,242,stage_direction,,,PORTIA enters.,0.0,0.97889,0.00768
julius-caesar,Julius Caesar,main,2,1,4,243,speech,PORTIA,PORTIA,"Brutus, my lord.",0.0,-0.96124,0.72997
julius-caesar,Julius Caesar,main,2,1,4,244,speech,BRUTUS,BRUTUS,"Portia, what mean you? Wherefore rise you now?
It is not for your health thus to commit
Your weak condition to the raw, cold morning.",-0.7404,-0.99893,-0.55928
julius-caesar,Julius Caesar,main,2,1,4,245,speech,PORTIA,PORTIA,"Nor for yours neither. Y' have ungently, Brutus,
Stole from my bed. And yesternight, at supper,
You suddenly arose and walked about,
Musing and sighing, with your arms across,
And when I asked you what the matter was,
You stared upon me with ungentle looks.
I urged you further, then you scratched your head
And too impatiently stamped with your foot.
Yet I insisted; yet you answered not,
But with an angry wafture of your hand
Gave sign for me to leave you. So I did,
Fearing to strengthen that impatience
Which seemed too much enkindled, and withal
Hoping it was but an effect of humor,
Which sometime hath his hour with every man.
It will not let you eat nor talk nor sleep,
And could it work so much upon your shape
As it hath much prevailed on your condition,
I should not know you, Brutus. Dear my lord,
Make me acquainted with your cause of grief.",-0.9747,-0.99808,-0.56464
julius-caesar,Julius Caesar,main,2,1,4,246,speech,BRUTUS,BRUTUS,"I am not well in health, and that is all.",-0.2924,-0.99824,-0.48668
julius-caesar,Julius Caesar,main,2,1,4,247,speech,PORTIA,PORTIA,"Brutus is wise, and were he not in health,
He would embrace the means to come by it.",0.4939,-0.98898,-0.47744
julius-caesar,Julius Caesar,main,2,1,4,248,speech,BRUTUS,BRUTUS,"Why, so I do. Good Portia, go to bed.",0.4404,0.99665,0.51944
julius-caesar,Julius Caesar,main,2,1,4,249,speech,PORTIA,PORTIA,"Is Brutus sick? And is it physical
To walk unbracèd and suck up the humors
Of the dank morning? What, is Brutus sick,
And will he steal out of his wholesome bed,
To dare the vile contagion of the night
And tempt the rheumy and unpurgèd air
To add unto his sickness? No, my Brutus.
You have some sick offense within your mind,
Which by the right and virtue of my place
I ought to know of.
[kneels] And upon my knees
I charm you, by my once-commended beauty,
By all your vows of love and that great vow
Which did incorporate and make us one
That you unfold to me, your self, your half,
Why you are heavy, and what men tonight
Have had to resort to you. For here have been
Some six or seven who did hide their faces
Even from darkness.",0.889,-0.99249,0.62486
julius-caesar,Julius Caesar,main,2,1,4,250,speech,BRUTUS,BRUTUS,"Kneel not, gentle Portia.",0.4588,0.97599,-0.51606
julius-caesar,Julius Caesar,main,2,1,4,251,speech,PORTIA,PORTIA,"[rising] I should not need if you were gentle, Brutus.
Within the bond of marriage, tell me, Brutus,
Is it excepted I should know no secrets
That appertain to you? Am I yourself
But, as it were, in sort or limitation,
To keep with you at meals, comfort your bed,
And talk to you sometimes?
Dwell I but in the suburbs
Of your good pleasure? If it be no more,
Portia is Brutus' harlot, not his wife.",-0.4836,-0.99512,-0.54739
julius-caesar,Julius Caesar,main,2,1,4,252,speech,BRUTUS,BRUTUS,"You are my true and honorable wife,
As dear to me as are the ruddy drops
That visit my sad heart.",0.9022,0.99702,0.83741
julius-caesar,Julius Caesar,main,2,1,4,253,speech,PORTIA,PORTIA,"If this were true, then should I know this secret.
I grant I am a woman, but withal
A woman that Lord Brutus took to wife.
I grant I am a woman, but withal
A woman well-reputed, Cato’s daughter.
Think you I am no stronger than my sex,
Being so fathered and so husbanded?
Tell me your counsels. I will not disclose 'em.
I have made strong proof of my constancy,
Giving myself a voluntary wound
Here in the thigh. Can I bear that with patience,
And not my husband’s secrets?",0.8143,0.98268,0.01794
julius-caesar,Julius Caesar,main,2,1,4,254,speech,BRUTUS,BRUTUS,"O ye gods,
Render me worthy of this noble wife!",0.7345,0.95441,0.29579
julius-caesar,Julius Caesar,main,2,1,4,255,speech,BRUTUS,BRUTUS,"Hark, hark! One knocks. Portia, go in awhile.
And by and by thy bosom shall partake
The secrets of my heart.
All my engagements I will construe to thee,
All the charactery of my sad brows.
Leave me with haste.",0.2942,0.98038,0.36214
julius-caesar,Julius Caesar,main,2,1,4,256,stage_direction,,,PORTIA exits.,0.0,-0.99438,-0.01957
julius-caesar,Julius Caesar,main,2,1,4,257,speech,BRUTUS,BRUTUS,"Lucius, who’s that knocking?",0.0,-0.95682,-0.42617
julius-caesar,Julius Caesar,main,2,1,4,258,stage_direction,,,LUCIUS and LIGARIUS enter. Ligarius wears a handkerchief wrapped around his head.,0.0,-0.97353,0.00494
julius-caesar,Julius Caesar,main,2,1,4,259,speech,LUCIUS,LUCIUS,He is a sick man that would speak with you.,-0.2023,-0.97886,0.25093
julius-caesar,Julius Caesar,main,2,1,4,260,speech,BRUTUS,BRUTUS,"Caius Ligarius, that Metellus spake of. —
Boy, stand aside. —Caius Ligarius, how?",0.0,-0.98179,0.00579
julius-caesar,Julius Caesar,main,2,1,4,261,speech,LIGARIUS,LIGARIUS,Vouchsafe good morrow from a feeble tongue.,0.4939,0.99748,-0.1792
julius-caesar,Julius Caesar,main,2,1,4,262,speech,BRUTUS,BRUTUS,"O, what a time have you chose out, brave Caius,
To wear a kerchief! Would you were not sick!",0.764,-0.99348,0.67791
julius-caesar,Julius Caesar,main,2,1,4,263,speech,LIGARIUS,LIGARIUS,"I am not sick if Brutus have in hand
Any exploit worthy the name of honor.",0.8443,-0.99682,-0.33376
julius-caesar,Julius Caesar,main,2,1,4,264,speech,BRUTUS,BRUTUS,"Such an exploit have I in hand, Ligarius,
Had you a healthful ear to hear of it.",0.3818,0.9775,-0.17791
julius-caesar,Julius Caesar,main,2,1,4,265,speech,LIGARIUS,LIGARIUS,"[removes his kerchief]
By all the gods that Romans bow before,
I here discard my sickness! Soul of Rome,
Brave son derived from honorable loins,
Thou, like an exorcist, hast conjured up
My mortifièd spirit. Now bid me run,
And I will strive with things impossible,
Yea, get the better of them. What’s to do?",0.9017,0.97092,0.80024
julius-caesar,Julius Caesar,main,2,1,4,266,speech,BRUTUS,BRUTUS,A piece of work that will make sick men whole.,-0.1531,0.9967,-0.29107
julius-caesar,Julius Caesar,main,2,1,4,267,speech,LIGARIUS,LIGARIUS,But are not some whole that we must make sick?,-0.2263,-0.9923,-0.26651
julius-caesar,Julius Caesar,main,2,1,4,268,speech,BRUTUS,BRUTUS,"That must we also. What it is, my Caius,
I shall unfold to thee as we are going
To whom it must be done.",0.3818,0.99484,0.2921
julius-caesar,Julius Caesar,main,2,1,4,269,speech,LIGARIUS,LIGARIUS,"Set on your foot,
And with a heart new-fired I follow you,
To do I know not what. But it sufficeth
That Brutus leads me on.",0.2263,0.99628,0.47438
julius-caesar,Julius Caesar,main,2,1,4,270,stage_direction,,,Thunder sounds.,0.0,0.98065,0.24235
julius-caesar,Julius Caesar,main,2,1,4,271,speech,BRUTUS,BRUTUS,"Follow me, then.",0.0,0.97747,0.0266
julius-caesar,Julius Caesar,main,2,1,4,272,stage_direction,,,They exit.,0.0,-0.99354,-0.27456
julius-caesar,Julius Caesar,main,2,2,5,273,stage_direction,,,"Thunder and lightning. CAESAR enters, wearing a nightgown.",0.0,0.98244,0.43229
julius-caesar,Julius Caesar,main,2,2,5,274,speech,CAESAR,CAESAR,"Nor heaven nor earth have been at peace tonight.
Thrice hath Calphurnia in her sleep cried out,
“Help, ho! They murder Caesar!” —Who’s within?",-0.3147,-0.98392,-0.42511
julius-caesar,Julius Caesar,main,2,2,5,275,stage_direction,,,A SERVANT enters.,0.0,0.8102,0.01004
julius-caesar,Julius Caesar,main,2,2,5,276,speech,SERVANT,SERVANT,My lord.,0.0,0.96633,-0.2514
julius-caesar,Julius Caesar,main,2,2,5,277,speech,CAESAR,CAESAR,"Go bid the priests do present sacrifice
And bring me their opinions of success.",0.0,-0.99238,0.02755
julius-caesar,Julius Caesar,main,2,2,5,278,speech,SERVANT,SERVANT,"I will, my lord.",0.0,0.97135,0.76891
julius-caesar,Julius Caesar,main,2,2,5,279,stage_direction,,,The SERVANT exits.,0.0,-0.99833,0.0105
julius-caesar,Julius Caesar,main,2,2,5,280,stage_direction,,,CALPHURNIA enters.,0.0,0.98005,0.02319
julius-caesar,Julius Caesar,main,2,2,5,281,speech,CALPHURNIA,CALPHURNIA,"What mean you, Caesar? Think you to walk forth?
You shall not stir out of your house today.",0.0,-0.99875,-0.75427
julius-caesar,Julius Caesar,main,2,2,5,282,speech,CAESAR,CAESAR,"Caesar shall forth. The things that threatened me
Ne'er looked but on my back. When they shall see
The face of Caesar, they are vanishèd.",-0.4854,0.94451,-0.85111
julius-caesar,Julius Caesar,main,2,2,5,283,speech,CALPHURNIA,CALPHURNIA,"Caesar, I never stood on ceremonies,
Yet now they fright me. There is one within,
Besides the things that we have heard and seen,
Recounts most horrid sights seen by the watch.
A lioness hath whelpèd in the streets,
And graves have yawned and yielded up their dead.
Fierce fiery warriors fought upon the clouds
In ranks and squadrons and right form of war,
Which drizzled blood upon the Capitol.
The noise of battle hurtled in the air.
Horses did neigh, and dying men did groan,
And ghosts did shriek and squeal about the streets.
O Caesar! These things are beyond all use,
And I do fear them.",-0.9857,0.97684,-0.81973
julius-caesar,Julius Caesar,main,2,2,5,284,speech,CAESAR,CAESAR,"What can be avoided
Whose end is purposed by the mighty gods?
Yet Caesar shall go forth, for these predictions
Are to the world in general as to Caesar.",-0.2263,0.98944,-0.22687
julius-caesar,Julius Caesar,main,2,2,5,285,speech,CALPHURNIA,CALPHURNIA,"When beggars die there are no comets seen.
The heavens themselves blaze forth the death of
princes.",-0.5267,-0.9786,-0.09138
julius-caesar,Julius Caesar,main,2,2,5,286,speech,CAESAR,CAESAR,"Cowards die many times before their deaths.
The valiant never taste of death but once.
Of all the wonders that I yet have heard,
It seems to me most strange that men should fear,
Seeing that death, a necessary end,
Will come when it will come.",-0.8979,0.99134,0.09499
julius-caesar,Julius Caesar,main,2,2,5,287,stage_direction,,,The SERVANT enters.,0.0,0.96337,0.01717
julius-caesar,Julius Caesar,main,2,2,5,288,speech,CAESAR,CAESAR,What say the augurers?,0.0,-0.94956,-0.01046
julius-caesar,Julius Caesar,main,2,2,5,289,speech,SERVANT,SERVANT,"They would not have you to stir forth today.
Plucking the entrails of an offering forth,
They could not find a heart within the beast.",-0.471,-0.99607,-0.53323
julius-caesar,Julius Caesar,main,2,2,5,290,speech,CAESAR,CAESAR,"The gods do this in shame of cowardice.
Caesar should be a beast without a heart
If he should stay at home today for fear.
No, Caesar shall not. Danger knows full well
That Caesar is more dangerous than he.
We are two lions littered in one day,
And I the elder and more terrible.
And Caesar shall go forth.",-0.955,0.90098,-0.33701
julius-caesar,Julius Caesar,main,2,2,5,291,speech,CALPHURNIA,CALPHURNIA,"Alas, my lord,
Your wisdom is consumed in confidence.
Do not go forth today. Call it my fear
That keeps you in the house, and not your own.
We’ll send Mark Antony to the senate house,
And he shall say you are not well today.
[kneels] Let me, upon my knee, prevail in this.",-0.6688,-0.98151,-0.76944
julius-caesar,Julius Caesar,main,2,2,5,292,speech,CAESAR,CAESAR,"Mark Antony shall say I am not well,
And for thy humor I will stay at home.",-0.2057,-0.99595,-0.22232
julius-caesar,Julius Caesar,main,2,2,5,293,stage_direction,,,CALPHURNIA stands.,0.0,0.98282,0.4255
julius-caesar,Julius Caesar,main,2,2,5,294,stage_direction,,,DECIUS enters.,0.0,0.98576,0.00761
julius-caesar,Julius Caesar,main,2,2,5,295,speech,CAESAR,CAESAR,Here’s Decius Brutus. He shall tell them so.,0.0,-0.98182,0.33992
julius-caesar,Julius Caesar,main,2,2,5,296,speech,DECIUS,DECIUS,"Caesar, all hail! Good morrow, worthy Caesar.
I come to fetch you to the senate house.",0.7574,0.99646,0.59341
julius-caesar,Julius Caesar,main,2,2,5,297,speech,CAESAR,CAESAR,"And you are come in very happy time
To bear my greeting to the senators
And tell them that I will not come today.
“Cannot” is false, and that I dare not, falser.
I will not come today. Tell them so, Decius.",0.4215,-0.99742,-0.74944
julius-caesar,Julius Caesar,main,2,2,5,298,speech,CALPHURNIA,CALPHURNIA,Say he is sick.,-0.5106,-0.9976,-0.40284
julius-caesar,Julius Caesar,main,2,2,5,299,speech,CAESAR,CAESAR,"Shall Caesar send a lie?
Have I in conquest stretched mine arm so far
To be afraid to tell graybeards the truth? Decius, go
tell them Caesar will not come.",0.3352,-0.9973,-0.64077
julius-caesar,Julius Caesar,main,2,2,5,300,speech,DECIUS,DECIUS,"Most mighty Caesar, let me know some cause,
Lest I be laughed at when I tell them so.",0.4588,-0.9938,-0.08803
julius-caesar,Julius Caesar,main,2,2,5,301,speech,CAESAR,CAESAR,"The cause is in my will. I will not come.
That is enough to satisfy the senate.
But for your private satisfaction,
Because I love you, I will let you know.
Calphurnia here, my wife, stays me at home.
She dreamt tonight she saw my statue,
Which, like a fountain with an hundred spouts,
Did run pure blood. And many lusty Romans
Came smiling and did bathe their hands in it.
And these does she apply for warnings and portents
And evils imminent, and on her knee
Hath begged that I will stay at home today.",0.9451,-0.9741,0.46259
julius-caesar,Julius Caesar,main,2,2,5,302,speech,DECIUS,DECIUS,"This dream is all amiss interpreted.
It was a vision fair and fortunate.
Your statue spouting blood in many pipes,
In which so many smiling Romans bathed,
Signifies that from you great Rome shall suck
Reviving blood, and that great men shall press
For tinctures, stains, relics, and cognizance.
This by Calphurnia’s dream is signified.",0.9766,-0.97635,0.38836
julius-caesar,Julius Caesar,main,2,2,5,303,speech,CAESAR,CAESAR,And this way have you well expounded it.,0.4927,0.99767,0.46853
julius-caesar,Julius Caesar,main,2,2,5,304,speech,DECIUS,DECIUS,"I have, when you have heard what I can say.
And know it now: the senate have concluded
To give this day a crown to mighty Caesar.
If you shall send them word you will not come,
Their minds may change. Besides, it were a mock
Apt to be rendered for someone to say,
“Break up the senate till another time
When Caesar’s wife shall meet with better dreams.”
If Caesar hide himself, shall they not whisper,
“Lo, Caesar is afraid?”
Pardon me, Caesar. For my dear, dear love
To your proceeding bids me tell you this,
And reason to my love is liable.",0.9613,0.98862,-0.43348
julius-caesar,Julius Caesar,main,2,2,5,305,speech,CAESAR,CAESAR,"How foolish do your fears seem now, Calphurnia!
I am ashamèd I did yield to them.
Give me my robe, for I will go.",-0.807,-0.99488,0.54024
julius-caesar,Julius Caesar,main,2,2,5,306,stage_direction,,,"BRUTUS, LIGARIUS, METELLUS, CASCA, TREBONIUS, CINNA, and PUBLIUS enter.",0.0,0.98586,0.02575
julius-caesar,Julius Caesar,main,2,2,5,307,speech,CAESAR,CAESAR,"And look, where Publius is come to fetch me.",0.0,-0.96532,0.1649
julius-caesar,Julius Caesar,main,2,2,5,308,speech,PUBLIUS,PUBLIUS,"Good morrow, Caesar.",0.4404,0.99693,0.13869
julius-caesar,Julius Caesar,main,2,2,5,309,speech,CAESAR,CAESAR,"Welcome, Publius.
—What, Brutus, are you stirred so early too?
—Good morrow, Casca. —Caius Ligarius,
Caesar was ne'er so much your enemy
As that same ague which hath made you lean.
—What is ’t o'clock?",0.8515,0.98752,-0.76827
julius-caesar,Julius Caesar,main,2,2,5,310,speech,BRUTUS,BRUTUS,"Caesar, ’tis strucken eight.",-0.25,-0.96115,0.0244
julius-caesar,Julius Caesar,main,2,2,5,311,speech,CAESAR,CAESAR,I thank you for your pains and courtesy.,0.3182,0.99758,0.21189
julius-caesar,Julius Caesar,main,2,2,5,312,stage_direction,,,ANTONY enters.,0.0,0.9779,0.01369
julius-caesar,Julius Caesar,main,2,2,5,313,speech,CAESAR,CAESAR,"See, Antony, that revels long a-nights,
Is notwithstanding up. —Good morrow, Antony.",0.6808,0.9925,-0.3334
julius-caesar,Julius Caesar,main,2,2,5,314,speech,ANTONY,ANTONY,So to most noble Caesar.,0.5095,0.99316,-0.09042
julius-caesar,Julius Caesar,main,2,2,5,315,speech,CAESAR,CAESAR,"Bid them prepare within.
I am to blame to be thus waited for.
—Now, Cinna. —Now, Metellus. —What, Trebonius,
I have an hour’s talk in store for you.
Remember that you call on me today.
Be near me, that I may remember you.",-0.1531,-0.99378,0.30886
julius-caesar,Julius Caesar,main,2,2,5,316,speech,TREBONIUS,TREBONIUS,"Caesar, I will. [aside] And so near will I be
That your best friends shall wish I had been further.",0.875,0.97603,0.8034
julius-caesar,Julius Caesar,main,2,2,5,317,speech,CAESAR,CAESAR,"Good friends, go in and taste some wine with me.
And we, like friends, will straightway go together.",0.886,0.99769,0.45088
julius-caesar,Julius Caesar,main,2,2,5,318,speech,BRUTUS,BRUTUS,"[aside] That every “like” is not the same, O Caesar,
The heart of Brutus earns to think upon.",0.6908,-0.99423,-0.37944
julius-caesar,Julius Caesar,main,2,2,5,319,stage_direction,,,All exit.,0.0,-0.99354,-0.27456
julius-caesar,Julius Caesar,main,2,3,6,320,stage_direction,,,"ARTEMIDORUS enters, reading a letter.",0.0,0.98645,0.0099
julius-caesar,Julius Caesar,main,2,3,6,321,speech,ARTEMIDORUS,ARTEMIDORUS,"[reads aloud]
“Caesar, beware of Brutus. Take heed of Cassius. Come
not near Casca. Have an eye to Cinna. Trust not
Trebonius. Mark well Metellus Cimber. Decius Brutus
loves thee not. Thou hast wronged Caius Ligarius. There
is but one mind in all these men, and it is bent against
Caesar. If thou beest not immortal, look about you.
Security gives way to conspiracy. The mighty gods defend
thee!
Thy lover,
Artemidorus”
Here will I stand till Caesar pass along,
And as a suitor will I give him this.
My heart laments that virtue cannot live
Out of the teeth of emulation.
If thou read this, O Caesar, thou mayst live.
If not, the Fates with traitors do contrive.",0.9239,0.95604,-0.80047
julius-caesar,Julius Caesar,main,2,3,6,322,stage_direction,,,He exits.,0.0,-0.99615,0.01202
julius-caesar,Julius Caesar,main,2,4,7,323,stage_direction,,,PORTIA and LUCIUS enter.,0.0,0.98848,0.08931
julius-caesar,Julius Caesar,main,2,4,7,324,speech,PORTIA,PORTIA,"I prithee, boy, run to the senate house.
Stay not to answer me, but get thee gone.
Why dost thou stay?",0.0,-0.99884,-0.53722
julius-caesar,Julius Caesar,main,2,4,7,325,speech,LUCIUS,LUCIUS,"To know my errand, madam.",0.0,-0.99624,0.01062
julius-caesar,Julius Caesar,main,2,4,7,326,speech,PORTIA,PORTIA,"I would have had thee there and here again
Ere I can tell thee what thou shouldst do there.
—O constancy, be strong upon my side,
Set a huge mountain ’tween my heart and tongue!
I have a man’s mind but a woman’s might.
How hard it is for women to keep counsel!
—Art thou here yet?",0.8353,0.98716,0.77245
julius-caesar,Julius Caesar,main,2,4,7,327,speech,LUCIUS,LUCIUS,"Madam, what should I do?
Run to the Capitol, and nothing else?
And so return to you, and nothing else?",0.0,-0.999,-0.11482
julius-caesar,Julius Caesar,main,2,4,7,328,speech,PORTIA,PORTIA,"Yes, bring me word, boy, if thy lord look well,
For he went sickly forth. And take good note
What Caesar doth, what suitors press to him.
Hark, boy! What noise is that?",0.1007,0.84333,0.33668
julius-caesar,Julius Caesar,main,2,4,7,329,speech,LUCIUS,LUCIUS,"I hear none, madam.",0.0,-0.99899,-0.16431
julius-caesar,Julius Caesar,main,2,4,7,330,speech,PORTIA,PORTIA,"Prithee, listen well.
I heard a bustling rumor like a fray,
And the wind brings it from the Capitol.",0.5574,0.97179,0.02415
julius-caesar,Julius Caesar,main,2,4,7,331,speech,LUCIUS,LUCIUS,"Sooth, madam, I hear nothing.",0.4404,-0.99898,-0.54046
julius-caesar,Julius Caesar,main,2,4,7,332,stage_direction,,,The SOOTHSAYER enters.,0.0,0.96508,0.02313
julius-caesar,Julius Caesar,main,2,4,7,333,speech,PORTIA,PORTIA,"Come hither, fellow. Which way hast thou been?",0.0,-0.98702,0.20703
